Fecha,Turno,TAC,Codigo,Linea,Lote,Hora,Etapa,Ver,Agrupador,Categoria,Proteina (%),Humedad (%),Grasa (%),Ceniza (%),Fibra (%),Proteina F.(%),Humedad F.(%),Lipidos F. (%),Ceniza F.(%),Fibra F.(%),Almidon F. (%),VQ - Proteina R.(%),"VQ - Humedad R.(%) ",VQ - Grasa E.E R.(%),VQ - Grasa H.A R.(%),VQ - % Ceniza,VQ - % Fibra,VQ - % Almidón,VQ - CALCIO,VQ - FOSFORO,VQ - MAGNESIO,VQ - POTASIO,VQ - SODIO,VQ - COLESTEROL mg/100g,VQ - Aw,AF - W2,AF - PM,AF - Hidroestabilidad,AF - <0.250,AF - 0.250 - 0.500,AF - 0.500 - 0.600,AF - 0.600 - 0.700,AF - 0.700 - 0.800,AF - 0.800 - 0.900,AF - 0.900 - 1.0,AF - >1.0,AF - Conforme Longitud,AF - Longitud <=  10.00 %,"AF - <250 ","AF - 0.250 - 0.500 ","AF - 0.500 - 0.600 ","AF - 0.600 - 0.700 ","AF - 0.700 - 0.800 ","AF - 0.800 - 0.900 ","AF - 0.900 - 1.0 ","AF - >1.0 ",AF - Conforme Diametro,AF - Diametro <=  10.00 %,AF - % Rebabas,AF - % de Finos <250 um,PPG - Peso,PPG - Particulas,PPG - Part./g,FH - PESO2,"FH - Pellets que Flotan 140 PPT ",FH - Flotabilidad % 140 (10s)ppt,FH - Tiempo de Hundimiento 140ppt(seg)2,FH - % Hundimiento 140,DE - VOL.1,DE - VOL.2,DE - DIF. VOLUMEN,DE - PESO,DE - DENSIDAD ESPECIFICA (kg/L),DA - PESO3,DA - VOLUMEN DEL VASO,DA - DENSIDAD APARENTE  (g/L),R140 - Peso./g,R140 - Part.g /25 gr,"R140 - Minuto""5"" ","R140 - Minuto  ""15"" ","R140 - Minuto  ""30"" ","R140 - Minuto  ""60"" ",R140 - % Reflote 140 PPT,D. Empleo,Autorizado por:,Cantidad de Bolsas,Cantidad de Bolsas 2,Cantidad de Bolsas 3,Cantidad de Bolsas 4,Total Bolsas,TN,Codigo QM,Motivo Pulmon,Observaciones,Causas Pulmon
1/10/2024,II,JParedesA,7549054,B,PE240110B0,18:00:00,Arranque,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.32,8.84,8.89,10.33,10.83,1.76,15.32,1.29,1.28,0.41,1.82,0.94,141.84,0.58,144,188,BUENA,0.01,0.11,8.22,34.31,45.51,7.18,0.89,3.77,96.11,3.89,0.86,1.90,15.23,29.97,44.62,6.98,0.32,0.12,97.12,2.88,,,,,2590,15,,0.29%,,99.71%,50,,-50,30,,,0.3,,25,64750,-,,,,,,,,,,,0,0,,,Arranc� L 14 16:26pm
1/10/2024,III,EVillegasL,7549054,B,PE240110B0,19:30:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,40.18,7.68,7.88,9.76,10.85,1.75,14.90,1.40,1.23,0.45,1.80,0.92,122.45,0.5,147,194,BUENA,0.05,0.09,8.73,33.82,44.14,8.14,0.94,4.09,95.77,4.23,1.03,2.08,15.93,28.74,43.68,7.93,0.49,0.12,96.77,3.23,,,,,2762,15,,0.24%,,99.76%,50,,-50,30,,,0.3,,25,69048,-,,,,,,,,,,,0,0,,,
1/10/2024,III,EVillegasL,7549054,B,PE240110B0,21:30:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.91,9.29,7.31,9.48,10.92,1.68,14.40,1.62,1.21,0.30,1.77,0.90,118.72,0.56,145,190,BUENA,0.03,0.05,9.09,32.46,43.94,8.72,0.96,4.75,95.17,4.83,0.93,2.03,15.63,27.86,43.90,8.80,0.65,0.20,96.84,3.16,,,,,2571,15,,0.32%,,99.68%,50,,-50,30,,,0.3,,25,64286,-,,,,,,,,,,,0,0,,,
1/10/2024,III,EVillegasL,7549054,B,PE240110B0,23:30:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,40.13,9.10,7.31,9.30,10.83,1.72,14.49,1.50,1.26,0.36,1.78,0.91,118.70,0.56,141,182,BUENA,0.07,0.06,9.66,32.96,44.29,8.05,0.83,4.08,95.79,4.21,0.98,2.15,15.82,28.46,43.98,8.04,0.44,0.13,96.74,3.26,,,,,2577,15,,0.26%,,99.74%,50,,-50,30,,,0.3,,25,64423,-,,,,,,,,,,,0,0,,,paro por falta de vapor 24:38
1/10/2024,III,EVillegasL,7549054,B,PE240110B0,05:15:00,Arranque,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,40.32,9.10,7.56,9.22,10.61,1.73,14.67,1.36,1.22,0.38,1.81,0.90,119.76,0.56,138,176,BUENA,0.07,0.06,8.54,30.32,47.04,9.08,0.83,4.06,95.81,4.19,0.93,1.60,12.84,27.88,47.26,8.87,0.39,0.23,97.24,2.76,,,,,2520,15,,0.20%,,99.80%,50,,-50,30,,,0.3,,25,63000,-,,,,,,,,,,,0,0,,,Arranco extrusora 05:15
1/10/2024,III,EVillegasL,7549054,B,PE240110B0,03:30:00,PT,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,40.73,9.13,7.93,9.28,10.36,1.78,14.13,1.3,1.15,0.38,1.81,0.87,115.68,0.56,145,190,BUENA,0.13,0.05,9.66,33.02,44.03,7.92,0.92,4.27,85.89,14.11,1.54,2.29,16.00,28.28,43.27,7.89,0.55,0.18,95.99,4.01,0.60%,0.10%,,,2552,15,,0.23%,,99.77%,50,,-50,30,1.25,,0.3,675,25,63800,-,,,,,LIBRE,PIERO A.,726,528,198,,1452,36.3,40000314570  /  40000314672,Flotabilidad,Flotabilidad 0.23 / Densidad 1.25
1/11/2024,I,JParedesA,7549054,B,PE240111B0,07:45:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.55,9.96,8.25,9.61,10.24,1.77,14.95,1.41,1.17,0.33,1.81,0.86,110.65,0.6,144,188,BUENA,0.06,0.05,8.27,29.85,45.19,10.81,1.12,4.65,95.24,4.76,0.67,1.74,12.99,27.50,45.71,10.51,0.68,0.20,97.39,2.61,,,,,2526,15,,0.22%,,99.78%,50,,-50,30,,,0.3,,25,63150,-,,,,,,,,,,,0,0,,,
1/11/2024,I,JParedesA,7549054,B,PE240111B0,09:50:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,38.7,10.46,7.75,9.47,10.49,1.81,14.61,1.56,1.1,0.28,1.72,0.9,103.81,0.59,148,196,BUENA,0.05,0.05,6.24,33.65,45.94,9.18,0.84,4.05,95.85,4.15,0.71,1.15,12.49,30.82,44.97,9.19,0.58,0.09,98.05,1.95,,,,,2514,15,,0.42%,,99.58%,50,,-50,30,,,0.3,,25,62850,-,,,,,,,,,,,0,0,,,
1/11/2024,I,JParedesA,7549054,B,PE240111B0,11:20:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,38.98,10.34,7.59,9.06,10.34,1.81,14.75,1.42,1.11,0.33,1.77,0.89,108.27,0.6,150,200,BUENA,0.05,0.05,5.91,33.22,45.44,10.26,0.90,4.17,95.73,4.27,0.99,1.35,13.26,29.95,43.77,10.08,0.48,0.12,97.54,2.46,,,,,2503,15,,0.40%,,99.60%,50,,-50,30,,,0.3,,25,62575,-,,,,,,,,,,,0,0,,,
1/11/2024,I,JParedesA,7549054,B,PE240111B0,13:30:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.3,10.25,7.08,8.57,10.71,1.81,14.45,1.4,1.15,0.35,1.79,0.97,110.56,0.61,148,196,BUENA,0.04,0.01,5.39,31.77,45.19,11.40,1.17,5.03,94.92,5.08,0.77,1.44,11.79,29.15,44.47,11.35,0.86,0.17,97.62,2.38,,,,,2590,15,,0.62%,,99.38%,50,,-50,30,,,0.3,,25,64750,-,,,,,,,,,,,0,0,,,
